"SampleID","leaf_code","tree","cohort","leaf","obs_date","date","Vcmax_Estimate","Jmax_Estimate","Rd_Estimate","Vcmax_Std. Error","Jmax_Std. Error","Rd_Std. Error","RMSE","Vcmax_QC","Jmax_QC","Vcmax_Estimate_tpu","Jmax_Estimate_tpu","Rd_Estimate_tpu","TPU_Estimate","Vcmax_Std.Error_tpu","Jmax_Std.Error_tpu","Rd_Std.Error_tpu","TPU_Std.Error","RMSE_tpu","TPU_improved_vcmax","TPU_improved_rmse","TPU_created_spuriousjmax","TPU_improved_both","useTPU","Vcmax_Estimate_final","Jmax_Estimate_final","Rd_Estimate_final","TPU_Estimate_final","Vcmax_Std.Error_final","Jmax_Std.Error_final","Rd_Std.Error_final","TPU_Std.Error_final","RMSE_final"
"20.2.1_20230117","20.2.1","20","2","1","20230117",2023-01-17,10.8603322809401,32.5906229375277,-0.231386666349216,0.234963099453676,NA,0.0382035238870282,3.64718068151778,"good","good",10.8603322809401,32.5906229375277,-0.231386666349216,NA,0.234963099453676,NA,0.0382035238870282,NA,3.64718068151778,0,0,0,0,0,10.8603322809401,32.5906229375277,-0.231386666349216,NA,0.234963099453676,NA,0.0382035238870282,NA,3.64718068151778
"20.2.2_20221010","20.2.2","20","2","2","20221010",2022-10-10,32.7845210253096,78.8136480990677,0.687940181012025,1.08954264055228,NA,0.0801139155864846,11.298761242926,"good","good",32.2300495401598,83.134514591701,0.639434769191265,5.75084005082159,1.00294292252507,NA,0.08378035633036,NA,7.85921274180557,1,1,0,2,2,32.2300495401598,83.134514591701,0.639434769191265,5.75084005082159,1.00294292252507,NA,0.08378035633036,NA,7.85921274180557
"21.1.1_20221010","21.1.1","21","1","1","20221010",2022-10-10,20.639250924991,38.8871079428455,1.86069390031787,19.0184985314642,NA,0.316827914533345,13.6819468937295,"bad","good",22.9020418515233,47.5789692386827,2.0736853276259,2.92036318919455,2.13654153472192,NA,0.158975307819884,NA,10.9292829436839,1,1,0,2,2,22.9020418515233,47.5789692386827,2.0736853276259,2.92036318919455,2.13654153472192,NA,0.158975307819884,NA,10.9292829436839
"21.1.3_20230117","21.1.3","21","1","3","20230117",2023-01-17,43.6010581865602,37.0198048210661,0.533359277365214,39.8999050251595,NA,0.780587828341357,10.2991134899896,"bad","good",30.0905756950052,43.6096453455312,0.85838590513472,2.94158818306257,0.894978481101009,NA,0.0394961509892284,NA,3.91799059785691,1,1,0,2,2,30.0905756950052,43.6096453455312,0.85838590513472,2.94158818306257,0.894978481101009,NA,0.0394961509892284,NA,3.91799059785691
"21.2.1_20221010","21.2.1","21","2","1","20221010",2022-10-10,39.1094655143155,107.930388814325,0.200546031135885,0.528918587435281,NA,0.0624689852585699,9.83993058066476,"good","good",38.800371458262,112.82494240025,0.1604128177456,8.00628666456413,0.511005906445826,NA,0.0648276772285106,NA,5.44307629030886,1,1,0,2,2,38.800371458262,112.82494240025,0.1604128177456,8.00628666456413,0.511005906445826,NA,0.0648276772285106,NA,5.44307629030886
"21.2.1_20230117","21.2.1","21","2","1","20230117",2023-01-17,17.6180379457696,29.2189790503929,0.329614646935213,0.426095247511768,NA,0.0319529582949971,3.83403569700764,"good","good",17.4265668358428,30.0978571393008,0.321978960038818,2.33724302720859,0.398507404178164,NA,0.0323417737335761,NA,2.48535149730722,1,1,0,2,2,17.4265668358428,30.0978571393008,0.321978960038818,2.33724302720859,0.398507404178164,NA,0.0323417737335761,NA,2.48535149730722
"21.2.2_20221010","21.2.2","21","2","2","20221010",2022-10-10,37.8904293268073,105.720764043951,1.18956237477278,0.752659065244444,NA,0.0888327821934292,9.31550536909495,"good","good",37.7656430232392,107.095546312275,1.17094295507793,7.94181909486008,0.766379057883197,NA,0.0912633538503548,NA,8.18062035132267,0,1,0,1,1,37.7656430232392,107.095546312275,1.17094295507793,7.94181909486008,0.766379057883197,NA,0.0912633538503548,NA,8.18062035132267
"21.2.2_20230117","21.2.2","21","2","2","20230117",2023-01-17,14.5162006414979,35.2853859641133,0.298229398570809,0.298621508715655,NA,0.0441551726634481,3.7926105950965,"good","good",14.429130855789,36.253159640949,0.28525461146018,2.86229136424039,0.280732335083607,NA,0.043471563847509,NA,3.07332996999063,1,1,0,2,2,14.429130855789,36.253159640949,0.28525461146018,2.86229136424039,0.280732335083607,NA,0.043471563847509,NA,3.07332996999063
"22.1.1_20220718","22.1.1","22","1","1","20220718",2022-07-18,9.3221623709335,33.5285954470699,1.21504903767484,0.182042170641105,NA,0.0379433808837412,2.63204820270097,"good","good",9.33433856794366,793022.454002048,1.2185622956803,2.80859395313083,0.178658499920418,NA,0.037657668671664,NA,2.60716514054566,1,1,1,2,0,9.3221623709335,33.5285954470699,1.21504903767484,NA,0.182042170641105,NA,0.0379433808837412,NA,2.63204820270097
"22.1.1_20221205","22.1.1","22","1","1","20221205",2022-12-05,43.5497003226734,121.344504724182,-4.14099346810998,1.53927083065178,NA,0.187157286775874,15.7729292213049,"good","good",43.5497003226734,121.344504724182,-4.14099346810998,NA,1.53927083065178,NA,0.187157286775874,NA,15.7729292213049,0,0,0,0,0,43.5497003226734,121.344504724182,-4.14099346810998,NA,1.53927083065178,NA,0.187157286775874,NA,15.7729292213049
"22.1.1_20230306","22.1.1","22","1","1","20230306",2023-03-06,12.5588589851328,37.9343239435714,-3.79966467929165,0.569905852118207,NA,0.113571416415129,9.13100386352954,"good","good",12.5588589851328,37.9343239435714,-3.79966467929165,NA,0.569905852118207,NA,0.113571416415129,NA,9.13100386352954,0,0,0,0,0,12.5588589851328,37.9343239435714,-3.79966467929165,NA,0.569905852118207,NA,0.113571416415129,NA,9.13100386352954
"22.1.2_20220718","22.1.2","22","1","2","20220718",2022-07-18,9.0198572219053,22.0697839807965,0.443504695420069,0.194480807345463,NA,0.0251792357765505,2.56510818754304,"good","good",9.0198572219053,22.0697839807965,0.443504695420069,NA,0.194480807345463,NA,0.0251792357765505,NA,2.56510818754304,0,0,0,0,0,9.0198572219053,22.0697839807965,0.443504695420069,NA,0.194480807345463,NA,0.0251792357765505,NA,2.56510818754304
"22.1.2_20230306","22.1.2","22","1","2","20230306",2023-03-06,10.9976983293611,31.8509881106155,0.220144681508893,0.204282378328369,NA,0.0348682423414607,3.23640194714158,"good","good",10.9976983293611,31.8509881106155,0.220144681508893,NA,0.204282378328369,NA,0.0348682423414607,NA,3.23640194714158,0,0,0,0,0,10.9976983293611,31.8509881106155,0.220144681508893,NA,0.204282378328369,NA,0.0348682423414607,NA,3.23640194714158
"22.1.3_20221012","22.1.3","22","1","3","20221012",2022-10-12,76.3985358055734,338.828123440089,1.28263903400318,1.24651882740869,NA,0.122930881464346,12.6172000156643,"good","good",76.5215965747591,359.776577917635,1.29708273355701,15.6888830312219,1.21226430038449,NA,0.12232067538685,NA,10.9591912940779,1,1,0,2,2,76.5215965747591,359.776577917635,1.29708273355701,15.6888830312219,1.21226430038449,NA,0.12232067538685,NA,10.9591912940779
"22.1.3_20221205","22.1.3","22","1","3","20221205",2022-12-05,58.6863357879384,138.326336438528,0.534885226232285,1.18122988961482,NA,0.0951223539986134,8.12903602836506,"good","good",58.4191187299049,141.572929718276,0.515551639395498,9.86219391519505,1.14764225799161,NA,0.0958642019921619,NA,6.12260582055676,1,1,0,2,2,58.4191187299049,141.572929718276,0.515551639395498,9.86219391519505,1.14764225799161,NA,0.0958642019921619,NA,6.12260582055676
"22.2.1_20221205","22.2.1","22","2","1","20221205",2022-12-05,80.3853166437326,255.263144244881,-0.907370147407715,1.02900025716435,NA,0.101254777377411,38.369463064471,"good","good",82.2319981814814,792426.979380738,-0.715512142326415,14.032493435162,0.906902686567872,NA,0.110953461650132,NA,13.8872779322607,1,1,1,2,0,80.3853166437326,255.263144244881,-0.907370147407715,NA,1.02900025716435,NA,0.101254777377411,NA,38.369463064471
"22.2.1_20230306","22.2.1","22","2","1","20230306",2023-03-06,12.4253065708769,37.937400860835,-0.577223821234746,0.251506889448966,NA,0.0443415276891184,4.33281634377513,"good","good",12.4253065708769,37.937400860835,-0.577223821234746,NA,0.251506889448966,NA,0.0443415276891184,NA,4.33281634377513,0,0,0,0,0,12.4253065708769,37.937400860835,-0.577223821234746,NA,0.251506889448966,NA,0.0443415276891184,NA,4.33281634377513
"22.2.2_20220718","22.2.2","22","2","2","20220718",2022-07-18,21.6489812720028,53.7000437974048,0.664307740750084,0.384401106945608,NA,0.0475089650032593,3.60206776219432,"good","good",21.6482878282309,54.6630883515629,0.66425896043939,4.29690307377392,0.360227614216641,NA,0.0462208078580876,NA,2.86241198784983,1,1,0,2,2,21.6482878282309,54.6630883515629,0.66425896043939,4.29690307377392,0.360227614216641,NA,0.0462208078580876,NA,2.86241198784983
"22.2.2_20221205","22.2.2","22","2","2","20221205",2022-12-05,61.5252764703203,169.561346025782,-2.68050296810831,2.14357348001419,NA,0.198087346678617,16.0390574589024,"good","good",61.5252764703203,169.561346025782,-2.68050296810831,NA,2.14357348001419,NA,0.198087346678617,NA,16.0390574589024,0,0,0,0,0,61.5252764703203,169.561346025782,-2.68050296810831,NA,2.14357348001419,NA,0.198087346678617,NA,16.0390574589024
"22.2.2_20230306","22.2.2","22","2","2","20230306",2023-03-06,21.7760134125917,57.5010817801249,0.0311662194927661,0.264987515320257,NA,0.0349433011012776,2.9715970389056,"good","good",21.7760134125917,57.5695127849701,0.0311662194927661,4.75038472985658,0.264987515320257,NA,0.0349433011012776,NA,2.95103802492237,0,1,0,1,1,21.7760134125917,57.5695127849701,0.0311662194927661,4.75038472985658,0.264987515320257,NA,0.0349433011012776,NA,2.95103802492237
"22.2.3_20221205","22.2.3","22","2","3","20221205",2022-12-05,45.0110577945116,151.923115557184,0.226239046958438,0.819868255763008,NA,0.113126138684044,12.002729470695,"good","good",45.0110577945116,151.923115557184,0.226239046958438,NA,0.819868255763008,NA,0.113126138684044,NA,12.002729470695,0,0,0,0,0,45.0110577945116,151.923115557184,0.226239046958438,NA,0.819868255763008,NA,0.113126138684044,NA,12.002729470695
"22.2.3_20230306","22.2.3","22","2","3","20230306",2023-03-06,31.8210575211944,85.6132228035648,0.263820473161049,0.380519240561718,NA,0.0538920602238316,3.7232391328423,"good","good",31.8210575211944,85.6718601381779,0.263820473161049,6.87039617724808,0.380519240561718,NA,0.0538920602238316,NA,3.70165320894483,0,1,0,1,1,31.8210575211944,85.6718601381779,0.263820473161049,6.87039617724808,0.380519240561718,NA,0.0538920602238316,NA,3.70165320894483
"23.1.1_20221011","23.1.1","23","1","1","20221011",2022-10-11,52.9892692798356,122.791991484577,-1.98784882742944,3.84790799694391,NA,0.239052828853037,44.2810159014967,"good","good",56.4616043171178,147.924204759092,-1.75316446993916,7.32644377522048,2.41099923291448,NA,0.219417431742187,NA,22.3023526953209,1,1,0,2,2,56.4616043171178,147.924204759092,-1.75316446993916,7.32644377522048,2.41099923291448,NA,0.219417431742187,NA,22.3023526953209
"23.1.1_20221124","23.1.1","23","1","1","20221124",2022-11-24,54.3012922454819,154.792399092707,0.0574472568269537,1.05659522799952,NA,0.0831664960683169,18.1277786926615,"good","good",54.8159510301023,170.968168911538,0.10989109494143,10.2465290820535,0.82860643928288,NA,0.0786054267666637,NA,6.57747175016205,1,1,0,2,2,54.8159510301023,170.968168911538,0.10989109494143,10.2465290820535,0.82860643928288,NA,0.0786054267666637,NA,6.57747175016205
"23.1.1_20230308","23.1.1","23","1","1","20230308",2023-03-08,31.4081764537301,78.7012145156957,-2.44878939727911,1.20445279495538,NA,0.107326293057728,9.54889813886437,"good","good",31.4081764537301,78.7012145156957,-2.44878939727911,NA,1.20445279495538,NA,0.107326293057728,NA,9.54889813886437,0,0,0,0,0,31.4081764537301,78.7012145156957,-2.44878939727911,NA,1.20445279495538,NA,0.107326293057728,NA,9.54889813886437
"23.1.2_20221011","23.1.2","23","1","2","20221011",2022-10-11,56.0593796518729,123.064789084051,-6.31738189467353,4.45689331690824,NA,0.254475787641977,34.4099702127163,"good","good",56.7666571754716,130.002819754638,-6.30653271643506,7.26078109537525,4.14069557025258,NA,0.252514297993878,NA,32.3212395760518,1,1,0,2,2,56.7666571754716,130.002819754638,-6.30653271643506,7.26078109537525,4.14069557025258,NA,0.252514297993878,NA,32.3212395760518
"23.1.2_20221124","23.1.2","23","1","2","20221124",2022-11-24,27.2416561764849,74.6953666047145,0.363242077717584,1.48480686013676,NA,0.135894611739062,15.5524769719137,"good","good",27.0650682350508,76.493450763998,0.33973150141999,5.59640026701764,1.42135496193446,NA,0.134161159646213,NA,13.6435478550766,1,1,0,2,2,27.0650682350508,76.493450763998,0.33973150141999,5.59640026701764,1.42135496193446,NA,0.134161159646213,NA,13.6435478550766
"23.1.3_20221124","23.1.3","23","1","3","20221124",2022-11-24,43.5207456251298,123.909057798262,0.285578517875911,0.474759680945336,NA,0.0484734107378451,10.9829777923961,"good","good",43.3842815812173,130.919846911048,0.268640057536225,8.75131633342194,0.443250985269812,NA,0.0486426448590355,NA,4.32912554120558,1,1,0,2,2,43.3842815812173,130.919846911048,0.268640057536225,8.75131633342194,0.443250985269812,NA,0.0486426448590355,NA,4.32912554120558
"24.1.1_20221124","24.1.1","24","1","1","20221124",2022-11-24,41.770455021806,181.926415391999,2.40396496651469,0.904254677174451,NA,0.157509904911072,14.3956878949184,"good","good",41.770455021806,182.044350579185,2.40396496651469,12.3865218896836,0.904254677174451,NA,0.157509904911072,NA,14.3915472079227,0,1,0,1,1,41.770455021806,182.044350579185,2.40396496651469,12.3865218896836,0.904254677174451,NA,0.157509904911072,NA,14.3915472079227
"24.1.2_20220630","24.1.2","24","1","2","20220630",2022-06-30,30.1216230012183,78.8074882881542,-1.00151998166375,0.742985949377616,NA,0.0626258138223387,5.97433012683831,"good","good",30.1235750754452,78.8867655379222,-1.00131939808645,6.16776944378175,0.731017292522813,NA,0.0622416553560304,NA,5.94379586848391,1,1,0,2,2,30.1235750754452,78.8867655379222,-1.00131939808645,6.16776944378175,0.731017292522813,NA,0.0622416553560304,NA,5.94379586848391
"24.1.2_20221014","24.1.2","24","1","2","20221014",2022-10-14,5.03038910623853,12.3434719482789,-0.389734623418547,0.511310302712551,NA,0.0406246425293465,3.40669252907553,"good","good",5.02988594037361,12.6265963353364,-0.389883168442792,0.96646675908063,0.433896840963751,NA,0.0402372709674866,NA,3.38387471517218,1,1,0,2,2,5.02988594037361,12.6265963353364,-0.389883168442792,0.96646675908063,0.433896840963751,NA,0.0402372709674866,NA,3.38387471517218
"24.1.3_20221124","24.1.3","24","1","3","20221124",2022-11-24,46.2060169278954,146.178576523189,-1.64075214009553,0.582049699619062,NA,0.075919483630521,6.88826003606205,"good","good",46.2060169278954,146.178576523189,-1.64075214009553,NA,0.582049699619062,NA,0.075919483630521,NA,6.88826003606205,0,0,0,0,0,46.2060169278954,146.178576523189,-1.64075214009553,NA,0.582049699619062,NA,0.075919483630521,NA,6.88826003606205
"3.1.1_20220718","3.1.1","3","1","1","20220718",2022-07-18,8.68688434901698,32.4352368925479,0.907858896520463,0.113046722193447,NA,0.0271411793587482,2.96305674697035,"good","good",8.68688434901698,792204.348875796,0.907858896520463,2.76511962492338,0.113046722193447,NA,0.0271411793587482,NA,2.93233644330468,0,1,1,1,0,8.68688434901698,32.4352368925479,0.907858896520463,NA,0.113046722193447,NA,0.0271411793587482,NA,2.96305674697035
"3.1.1_20221012","3.1.1","3","1","1","20221012",2022-10-12,82.8077954249562,85.831508263303,-0.680364740573112,175.561880590953,NA,3.4048463675738,43.7348606339779,"bad","good",54.4257149017163,124.786577976518,0.442526198896281,6.09686137384932,1.51370929788723,NA,0.08997438040462,NA,15.9067175412597,1,1,0,2,2,54.4257149017163,124.786577976518,0.442526198896281,6.09686137384932,1.51370929788723,NA,0.08997438040462,NA,15.9067175412597
"3.1.1_20221130","3.1.1","3","1","1","20221130",2022-11-30,43.2716313154499,96.2336780870262,-0.373067227560994,1.65733543838808,NA,0.145120631531002,22.286154079518,"good","good",43.0176152193944,108.093711548427,-0.400623013384209,6.90719282442241,1.45201865643281,NA,0.140506230795692,NA,13.3671718999493,1,1,0,2,2,43.0176152193944,108.093711548427,-0.400623013384209,6.90719282442241,1.45201865643281,NA,0.140506230795692,NA,13.3671718999493
"3.1.1_20230308","3.1.1","3","1","1","20230308",2023-03-08,27.6718083653058,61.4086694066285,0.25103753733437,0.336120080226247,NA,0.0383878427447177,11.011329117291,"good","good",27.6003511044962,66.0598342693808,0.242395489219301,4.74316194940126,0.302191161787521,NA,0.0369264298648666,NA,4.58748824365349,1,1,0,2,2,27.6003511044962,66.0598342693808,0.242395489219301,4.74316194940126,0.302191161787521,NA,0.0369264298648666,NA,4.58748824365349
"3.1.2_20220718","3.1.2","3","1","2","20220718",2022-07-18,13.9803606071497,41.2754802155577,-0.216819814584815,0.327597774859619,NA,0.0584542967290357,4.65507766150769,"good","good",13.9803606071497,41.2754802155577,-0.216819814584815,NA,0.327597774859619,NA,0.0584542967290357,NA,4.65507766150769,0,0,0,0,0,13.9803606071497,41.2754802155577,-0.216819814584815,NA,0.327597774859619,NA,0.0584542967290357,NA,4.65507766150769
"3.1.2_20221012","3.1.2","3","1","2","20221012",2022-10-12,12.9718009621393,26.994622963417,-0.876763988834184,2.06801139544271,NA,0.138031741639645,13.1571415643666,"good","good",13.1798972793946,31.0820117386542,-0.862695074070793,2.00386692256305,1.62615330520401,NA,0.13058000224704,NA,12.9875899227348,1,1,0,2,2,13.1798972793946,31.0820117386542,-0.862695074070793,2.00386692256305,1.62615330520401,NA,0.13058000224704,NA,12.9875899227348
"3.1.2_20221130","3.1.2","3","1","2","20221130",2022-11-30,33.8976734840008,84.0523420070855,1.52220141918711,1.96780808648525,NA,0.167708647146141,34.9786008218283,"good","good",35.983148471332,792921.040589347,1.80239863979235,6.23524378729637,1.440824430685,NA,0.163942692573968,NA,25.0557577737712,1,1,1,2,0,33.8976734840008,84.0523420070855,1.52220141918711,NA,1.96780808648525,NA,0.167708647146141,NA,34.9786008218283
"3.1.2_20230308","3.1.2","3","1","2","20230308",2023-03-08,11.4979696671384,40.7965617378818,0.634484827024441,0.155417783715148,NA,0.0359035458194958,3.49934712505319,"good","good",11.4979696671384,40.7965617378818,0.634484827024441,NA,0.155417783715148,NA,0.0359035458194958,NA,3.49934712505319,0,0,0,0,0,11.4979696671384,40.7965617378818,0.634484827024441,NA,0.155417783715148,NA,0.0359035458194958,NA,3.49934712505319
"4.1.1_20220707","4.1.1","4","1","1","20220707",2022-07-07,18.9875431607272,37.9867544602516,-2.61379235821065,1.30938565244421,NA,0.0749691084021494,5.88130246470311,"good","good",18.5157598977564,38.1727314436016,-2.62955308382775,3.09825276172719,1.20939417468738,NA,0.0754244394977011,NA,5.78344626591485,1,1,0,2,2,18.5157598977564,38.1727314436016,-2.62955308382775,3.09825276172719,1.20939417468738,NA,0.0754244394977011,NA,5.78344626591485
"4.1.2_20220707","4.1.2","4","1","2","20220707",2022-07-07,26.9065856203952,48.8628692872048,-0.854040093081761,0.553444771709335,NA,0.0411564499479267,6.44976124918735,"good","good",27.4022171089463,51.4966530337955,-0.825547907991717,3.81437457842375,0.67870663071362,NA,0.040668626599062,NA,3.04940858446181,0,1,0,1,1,27.4022171089463,51.4966530337955,-0.825547907991717,3.81437457842375,0.67870663071362,NA,0.040668626599062,NA,3.04940858446181
"4.1.3_20220707","4.1.3","4","1","3","20220707",2022-07-07,18.5432112410951,36.858813058172,-0.341712014602556,0.617807358620427,NA,0.0428016980422906,8.28007063294834,"good","good",18.3910220584918,39.3793768954009,-0.352548926478037,2.86271808647595,0.573619071045347,NA,0.0422596781897577,NA,4.67232351329166,1,1,0,2,2,18.3910220584918,39.3793768954009,-0.352548926478037,2.86271808647595,0.573619071045347,NA,0.0422596781897577,NA,4.67232351329166
"5.1.1_20221015","5.1.1","5","1","1","20221015",2022-10-15,13.8400414133198,35.739750372207,0.734953837654587,2.60027138930826,NA,0.192153923802365,13.4086690984128,"good","good",14.1353240059615,36.8347809661272,0.777687548804103,2.61035180605605,2.55978864935577,NA,0.192194041507486,NA,13.0721486055596,1,1,0,2,2,14.1353240059615,36.8347809661272,0.777687548804103,2.61035180605605,2.55978864935577,NA,0.192194041507486,NA,13.0721486055596
"5.1.1_20230202","5.1.1","5","1","1","20230202",2023-02-02,10.7006947896505,31.8333777011032,0.610782290371247,0.19057027461255,NA,0.0425426859254515,3.653301033822,"good","good",10.7006947896505,31.8333777011032,0.610782290371247,NA,0.19057027461255,NA,0.0425426859254515,NA,3.653301033822,0,0,0,0,0,10.7006947896505,31.8333777011032,0.610782290371247,NA,0.19057027461255,NA,0.0425426859254515,NA,3.653301033822
"5.1.2_20220711","5.1.2","5","1","2","20220711",2022-07-11,15.2754534977066,30.1243591946925,-1.09802158045169,0.393784556455969,NA,0.0327237231974526,7.1053328216244,"good","good",14.8875490945158,31.9236436362006,-1.12443508547311,2.39537069479962,0.363229799925274,NA,0.0342800830390569,NA,4.52996651050649,1,1,0,2,2,14.8875490945158,31.9236436362006,-1.12443508547311,2.39537069479962,0.363229799925274,NA,0.0342800830390569,NA,4.52996651050649
"5.1.2_20230202","5.1.2","5","1","2","20230202",2023-02-02,10.8344717484797,30.6354638326643,-1.3065823829259,0.379486554716909,NA,0.0760518259589655,6.73667704349457,"good","good",10.8344717484797,30.6354638326643,-1.3065823829259,NA,0.379486554716909,NA,0.0760518259589655,NA,6.73667704349457,0,0,0,0,0,10.8344717484797,30.6354638326643,-1.3065823829259,NA,0.379486554716909,NA,0.0760518259589655,NA,6.73667704349457
"5.1.3_20221114","5.1.3","5","1","3","20221114",2022-11-14,11.4195246384564,23.981995935455,-2.20579075775459,1.0199023400107,NA,0.0933953036808627,9.79801375438385,"good","good",12.442521119721,792544.290708017,-2.11936913903191,1.87191417284214,0.901006422595372,NA,0.0981662903737549,NA,7.7226045724054,1,1,1,2,0,11.4195246384564,23.981995935455,-2.20579075775459,NA,1.0199023400107,NA,0.0933953036808627,NA,9.79801375438385
"5.1.3_20230202","5.1.3","5","1","3","20230202",2023-02-02,11.7175845353378,29.680946681101,-1.90968533200811,0.846401672459093,NA,0.112888076381463,8.67322430232017,"good","good",11.7175845353378,29.680946681101,-1.90968533200811,NA,0.846401672459093,NA,0.112888076381463,NA,8.67322430232017,0,0,0,0,0,11.7175845353378,29.680946681101,-1.90968533200811,NA,0.846401672459093,NA,0.112888076381463,NA,8.67322430232017
"5.1.4_20220711","5.1.4","5","1","4","20220711",2022-07-11,18.7885100302958,31.7461742621461,-1.83636540730252,4.59454152176286,NA,0.125289211646438,6.99990573802762,"good","good",20.3478307351204,35.8940666573316,-1.7898290715628,2.44853077906271,0.609323416230164,NA,0.0314161561150746,NA,3.32795845889389,1,1,0,2,2,20.3478307351204,35.8940666573316,-1.7898290715628,2.44853077906271,0.609323416230164,NA,0.0314161561150746,NA,3.32795845889389
"6.1.1_20230202","6.1.1","6","1","1","20230202",2023-02-02,5.36135477753119,17.31848795252,0.601177441069844,0.230262213330434,NA,0.0398638269263166,3.94649350795225,"good","good",5.36135477753119,17.31848795252,0.601177441069844,NA,0.230262213330434,NA,0.0398638269263166,NA,3.94649350795225,0,0,0,0,0,5.36135477753119,17.31848795252,0.601177441069844,NA,0.230262213330434,NA,0.0398638269263166,NA,3.94649350795225
"6.1.2_20230202","6.1.2","6","1","2","20230202",2023-02-02,9.43272858856719,22.0347862229346,0.664820228613803,0.47863108273353,NA,0.0497289745069209,6.3206910730398,"good","good",9.43272858856719,22.0347862229346,0.664820228613803,NA,0.47863108273353,NA,0.0497289745069209,NA,6.3206910730398,0,0,0,0,0,9.43272858856719,22.0347862229346,0.664820228613803,NA,0.47863108273353,NA,0.0497289745069209,NA,6.3206910730398
"7.1.1_20220711","7.1.1","7","1","1","20220711",2022-07-11,27.0573706706606,60.5503612585422,0.112933799537479,0.449213678822186,NA,0.0393058004193671,8.03479265077894,"good","good",26.8795313860986,63.5099358755747,0.0946427760489185,4.63110262008591,0.433487162522404,NA,0.0398712475594643,NA,3.10990533361111,1,1,0,2,2,26.8795313860986,63.5099358755747,0.0946427760489185,4.63110262008591,0.433487162522404,NA,0.0398712475594643,NA,3.10990533361111
"7.1.1_20221018","7.1.1","7","1","1","20221018",2022-10-18,11.213221758167,36.4981303972856,-0.767234142680931,0.323119449133884,NA,0.0449082762162093,5.75115383824737,"good","good",11.213221758167,36.4981303972856,-0.767234142680931,NA,0.323119449133884,NA,0.0449082762162093,NA,5.75115383824737,0,0,0,0,0,11.213221758167,36.4981303972856,-0.767234142680931,NA,0.323119449133884,NA,0.0449082762162093,NA,5.75115383824737
"7.1.1_20221213","7.1.1","7","1","1","20221213",2022-12-13,22.8347308408805,83.3709010163979,2.15132301760079,0.344226758243291,NA,0.0864778200304682,8.42893453779364,"good","good",22.8347308408805,83.3709010163979,2.15132301760079,NA,0.344226758243291,NA,0.0864778200304682,NA,8.42893453779364,0,0,0,0,0,22.8347308408805,83.3709010163979,2.15132301760079,NA,0.344226758243291,NA,0.0864778200304682,NA,8.42893453779364
"7.1.1_20230126","7.1.1","7","1","1","20230126",2023-01-26,23.9405006153732,79.1160686261999,-0.0304244968390885,0.287163809798063,NA,0.0535137332614845,6.39175326178474,"good","good",23.9405006153732,79.1160686261999,-0.0304244968390885,NA,0.287163809798063,NA,0.0535137332614845,NA,6.39175326178474,0,0,0,0,0,23.9405006153732,79.1160686261999,-0.0304244968390885,NA,0.287163809798063,NA,0.0535137332614845,NA,6.39175326178474
"7.1.2_20221213","7.1.2","7","1","2","20221213",2022-12-13,24.9593524870476,80.8366939774134,1.91508469160962,0.458411737856919,NA,0.0932827470831546,8.25397596112618,"good","good",24.9593524870476,80.8366939774134,1.91508469160962,NA,0.458411737856919,NA,0.0932827470831546,NA,8.25397596112618,0,0,0,0,0,24.9593524870476,80.8366939774134,1.91508469160962,NA,0.458411737856919,NA,0.0932827470831546,NA,8.25397596112618
"7.1.3_20221213","7.1.3","7","1","3","20221213",2022-12-13,31.184882454545,110.720396590082,1.05866564167726,0.459298020287932,NA,0.0932445823299403,8.6969346331088,"good","good",31.184882454545,110.720396590082,1.05866564167726,NA,0.459298020287932,NA,0.0932445823299403,NA,8.6969346331088,0,0,0,0,0,31.184882454545,110.720396590082,1.05866564167726,NA,0.459298020287932,NA,0.0932445823299403,NA,8.6969346331088
"9.1.2_20220720","9.1.2","9","1","2","20220720",2022-07-20,20.3569286619641,6.28056251707032,0.275232711783644,35.8497531139985,NA,0.387740847560375,4.26695243891573,"bad","good",9.6258039480232,11.6171656902604,0.770470837740868,0.617664137458208,12.7504411526202,NA,0.081950956280154,NA,2.24952551672492,1,1,0,2,2,9.6258039480232,11.6171656902604,0.770470837740868,0.617664137458208,12.7504411526202,NA,0.081950956280154,NA,2.24952551672492
"9.1.3_20220720","9.1.3","9","1","3","20220720",2022-07-20,15.0088795131552,30.048082754452,-0.725846227718619,0.487267047762661,NA,0.0334912694222081,3.30301178081961,"good","good",14.9270017701735,30.175090204532,-0.730486060354237,2.4722095848232,0.490018857353812,NA,0.0342479558426315,NA,3.20918335615324,0,1,0,1,1,14.9270017701735,30.175090204532,-0.730486060354237,2.4722095848232,0.490018857353812,NA,0.0342479558426315,NA,3.20918335615324
"9.1.3_20230126","9.1.3","9","1","3","20230126",2023-01-26,16.2475362900558,57.4152910477391,0.601549804901111,0.175014937040754,NA,0.0437447760173861,4.89904999677646,"good","good",16.2472348483017,797415.795723866,0.601465661020585,4.73230702243063,0.178677066791653,NA,0.0441813164014073,NA,4.90414893155995,0,0,1,0,0,16.2475362900558,57.4152910477391,0.601549804901111,NA,0.175014937040754,NA,0.0437447760173861,NA,4.89904999677646
